lote,tiempo_inicio_lote,tiempo_ciclo,tiempo_averia,envase,parison_cm,rebaba_gr,defectos,no_detectados,volumen,espesor
1096,186.8032323,0.1686744274,0,6,27.07209626,4.137720491,1,0,1193.881673,0.6505067363
1097,186.9719068,0.1591925267,0,1,26.2285811,2.34302518,1,0,917.0834607,0.668556097
1097,186.9719068,0.1591925267,0,2,27.34650113,5.179176423,2,1,879.7797828,0.7225064085
1097,186.9719068,0.1591925267,0,3,26.29882836,1.388766913,3,0,965.9508658,0.7245520783
1097,186.9719068,0.1591925267,0,4,26.30154289,2.658310029,2,0,1149.592946,0.514008127
1097,186.9719068,0.1591925267,0,5,27.19210917,5.249591022,2,0,866.8817264,0.7095717633
1097,186.9719068,0.1591925267,0,6,26.34992487,2.434901571,2,0,1176.95663,0.7931722783
1098,187.1310993,0.1514195724,0,1,26.14191992,1.821736243,2,0,1080.001859,0.7104037336
1098,187.1310993,0.1514195724,0,2,26.61409405,3.490342169,1,0,964.0707275,0.6647535137
1098,187.1310993,0.1514195724,0,3,26.41967066,1.964013974,2,0,927.9425633,0.7553792701
1098,187.1310993,0.1514195724,0,4,26.23128438,1.980039255,2,0,911.9045927,0.5610166278
1098,187.1310993,0.1514195724,0,5,26.68228822,2.414088348,2,0,911.4774916,0.7884507271
1098,187.1310993,0.1514195724,0,6,26.37569667,1.534130249,2,0,1158.739482,0.7809284392
1099,187.2825189,0.1516882872,0,1,26.98199644,4.934885525,2,0,1017.32573,0.5435081282
1099,187.2825189,0.1516882872,0,2,27.42242939,5.260194393,2,0,1046.314304,0.7935660228
1099,187.2825189,0.1516882872,0,3,27.32173228,5.595432852,1,0,876.8811481,0.6181941417
1099,187.2825189,0.1516882872,0,4,26.06408563,1.714373882,1,0,1162.574746,0.6840068396
1099,187.2825189,0.1516882872,0,5,26.22340929,1.653951649,1,0,1220.580459,0.6652971714
1099,187.2825189,0.1516882872,0,6,26.45996214,1.816877034,2,0,915.109344,0.7822235963
1100,187.4342071,0.1617291128,0,1,26.22753165,2.739038272,2,0,1078.948628,0.7719684315
1100,187.4342071,0.1617291128,0,2,26.32189314,1.137177048,1,0,1238.3777,0.6317900163
1100,187.4342071,0.1617291128,0,3,27.47749109,6.766139482,1,0,1083.264968,0.6431449137
1100,187.4342071,0.1617291128,0,4,26.30473294,2.585463034,2,0,1021.867435,0.6643930907
1100,187.4342071,0.1617291128,0,5,27.11760767,5.594967721,2,0,1025.005524,0.7546888316
1100,187.4342071,0.1617291128,0,6,27.20474469,5.783909102,2,0,1245.355639,0.7058912279
1101,187.5959363,0.1874152654,0,1,26.68576271,2.756159259,1,0,1032.213993,0.6253834704
1101,187.5959363,0.1874152654,0,2,27.19445909,5.921574613,2,1,869.9164063,0.7853724526
1101,187.5959363,0.1874152654,0,3,26.0475818,1.10285464,2,0,1244.46803,0.5080516687
1101,187.5959363,0.1874152654,0,4,26.98744635,3.507030346,2,0,1084.624772,0.7833806992
1101,187.5959363,0.1874152654,0,5,26.5891389,3.227610489,1,0,919.0927407,0.6507871642
1101,187.5959363,0.1874152654,0,6,26.6710753,3.098572217,3,0,1062.957308,0.7796652635
1102,187.7833515,0.2024497218,0,1,27.15027393,4.126740369,3,0,1142.906075,0.5897049105
1102,187.7833515,0.2024497218,0,2,26.27740895,2.466820605,2,0,1199.995529,0.5206681681
1102,187.7833515,0.2024497218,0,3,26.64470169,3.396545037,2,0,1107.584989,0.5829379688
1102,187.7833515,0.2024497218,0,4,26.20756534,1.659740184,2,0,985.9174463,0.5986702383
1102,187.7833515,0.2024497218,0,5,27.05774384,4.835407984,2,0,1240.021089,0.7541692999
1102,187.7833515,0.2024497218,0,6,26.87399865,4.051834197,1,0,1033.976445,0.6493409983
1103,187.9858012,0.1936192665,0,1,27.21883069,5.404999603,1,0,1136.029975,0.6770661707
1103,187.9858012,0.1936192665,0,2,27.28644705,6.137547794,2,0,1199.315213,0.7981218899
1103,187.9858012,0.1936192665,0,3,26.34077625,2.044277597,1,1,896.6033402,0.6549215124
1103,187.9858012,0.1936192665,0,4,26.45917219,2.976910311,2,0,1183.191646,0.5727910283
1103,187.9858012,0.1936192665,0,5,26.62486621,2.667926411,3,0,1028.165929,0.7348747021
1103,187.9858012,0.1936192665,0,6,26.82678659,4.284451413,2,0,1228.621722,0.7607691468
1104,188.1794205,0.1636576157,0,1,27.40443283,5.095698337,2,1,1238.746919,0.563679589
1104,188.1794205,0.1636576157,0,2,26.81176985,4.650175642,2,0,961.4896104,0.5695845067
1104,188.1794205,0.1636576157,0,3,27.07937894,4.445970222,2,0,1248.58956,0.7529735191
1104,188.1794205,0.1636576157,0,4,27.43440667,6.855808212,2,0,1089.991933,0.7796535348
1104,188.1794205,0.1636576157,0,5,26.20559058,2.378242439,2,0,1133.254028,0.7722837791
1104,188.1794205,0.1636576157,0,6,26.93573008,4.573302991,2,0,1199.640328,0.782715974
1105,188.3430781,0.1727587301,0,1,27.13965097,4.011475018,2,0,1150.867339,0.5157599829
1105,188.3430781,0.1727587301,0,2,26.16188409,2.07744097,1,0,864.0571768,0.6991453647
1105,188.3430781,0.1727587301,0,3,26.42117521,3.228148338,2,1,989.2800491,0.7216793926
1105,188.3430781,0.1727587301,0,4,27.1174775,5.152448593,2,0,1120.807479,0.5028844291
1105,188.3430781,0.1727587301,0,5,26.09973284,0.6724793344,2,0,1222.238674,0.5986022578
1105,188.3430781,0.1727587301,0,6,26.81102007,3.576319036,1,0,1118.598035,0.6321512905
1106,188.5158369,0.1880519809,0,1,27.05026004,4.329039133,2,0,1012.68553,0.7360406347
1106,188.5158369,0.1880519809,0,2,26.32029014,1.67966578,3,0,971.2300254,0.5252006421
1106,188.5158369,0.1880519809,0,3,26.63801664,4.164855826,2,0,972.9760403,0.5099428263
1106,188.5158369,0.1880519809,0,4,27.39617116,6.560942986,2,0,1020.397389,0.5493452316
1106,188.5158369,0.1880519809,0,5,26.56110772,2.287546357,3,0,1033.82036,0.7782224293
1106,188.5158369,0.1880519809,0,6,26.79751385,3.084642486,2,0,1022.045426,0.7687447661
1107,188.7038888,0.196548568,0,1,26.01822647,1.78551466,3,1,1029.301278,0.5860855096
1107,188.7038888,0.196548568,0,2,27.44965512,6.776467049,2,0,927.8461016,0.7833232681
1107,188.7038888,0.196548568,0,3,26.72398233,3.429239855,2,0,940.4497384,0.7903965725
1107,188.7038888,0.196548568,0,4,26.19700585,0.8100320064,2,0,1020.75813,0.7361603128
1107,188.7038888,0.196548568,0,5,26.28525852,1.423762789,2,0,1248.65175,0.7867730197
1107,188.7038888,0.196548568,0,6,27.06090178,5.286610786,2,0,1110.614376,0.782983962
1108,188.9004374,0.1742269433,0,1,27.48068793,6.804142543,2,0,891.757276,0.557277655
1108,188.9004374,0.1742269433,0,2,26.29631964,1.251020645,2,0,1136.147515,0.7584369992
1108,188.9004374,0.1742269433,0,3,26.68295174,2.605640741,1,0,891.8708466,0.6809186554
1108,188.9004374,0.1742269433,0,4,26.25285747,2.430591576,2,0,896.3919748,0.7785468418
1108,188.9004374,0.1742269433,0,5,26.14826468,2.424184687,2,0,1135.9472,0.560491369
1108,188.9004374,0.1742269433,0,6,26.55896019,2.92315835,2,0,887.4290983,0.5562761462
1109,189.0746643,0.1437405873,0,1,26.11461759,0.9582531982,2,0,1091.614429,0.7552140386
1109,189.0746643,0.1437405873,0,2,26.0433942,1.604935729,1,1,1185.118074,0.6493904072
1109,189.0746643,0.1437405873,0,3,27.42578847,5.667000441,2,0,1112.896483,0.5818795458
1109,189.0746643,0.1437405873,0,4,26.61013758,4.131496911,2,0,902.8412471,0.517259658
1109,189.0746643,0.1437405873,0,5,26.58384225,3.977288043,1,0,893.1943658,0.6633248664
1109,189.0746643,0.1437405873,0,6,26.19304799,1.839809304,3,1,888.5433202,0.5343211661
1110,189.2184049,0.1614478599,0,1,26.17381219,1.760480829,1,0,1175.637969,0.6281743438
1110,189.2184049,0.1614478599,0,2,26.22772264,1.258481232,1,0,1238.605972,0.6939909752
1110,189.2184049,0.1614478599,0,3,26.87258883,4.390840825,2,0,1227.657642,0.6076667182
1110,189.2184049,0.1614478599,0,4,27.03974289,4.758668409,1,1,1141.497793,0.6710577526
1110,189.2184049,0.1614478599,0,5,26.32665397,3.087617372,2,1,1131.879452,0.7055793348
1110,189.2184049,0.1614478599,0,6,26.04733715,2.028057043,1,0,991.1740654,0.577192932
1111,189.3798528,0.1568310609,0,1,26.62649424,2.488716713,3,0,1029.97013,0.533533048
1111,189.3798528,0.1568310609,0,2,27.43371051,5.178824458,2,0,1205.747531,0.5913000672
1111,189.3798528,0.1568310609,0,3,26.56895502,2.691002332,1,0,1002.424066,0.7527954166
1111,189.3798528,0.1568310609,0,4,26.31043391,2.337120813,2,0,854.7280795,0.5122659509
1111,189.3798528,0.1568310609,0,5,26.3842052,1.675498428,3,0,1223.064787,0.760114132
1111,189.3798528,0.1568310609,0,6,27.45857018,6.048295071,2,0,851.7121061,0.5825630379
1112,189.5366839,0.1657611302,0,1,26.55882922,2.948345541,3,0,868.9436828,0.7205646403
1112,189.5366839,0.1657611302,0,2,26.44238299,3.368045887,1,0,1027.437986,0.6248523388
1112,189.5366839,0.1657611302,0,3,26.11092586,1.414033029,2,0,1109.509572,0.508385582
1112,189.5366839,0.1657611302,0,4,26.7733921,4.713019589,1,0,1056.856395,0.6688790721
1112,189.5366839,0.1657611302,0,5,26.64147289,3.629668596,1,1,963.3381052,0.6653376397
1112,189.5366839,0.1657611302,0,6,26.70498378,3.472582982,2,0,989.1974295,0.6938750262
1113,189.702445,0.1720457317,0,1,26.97460511,4.26239254,1,0,974.6005688,0.6103659009
1113,189.702445,0.1720457317,0,2,26.74237698,4.578802147,2,0,1238.419795,0.7775944639
1113,189.702445,0.1720457317,0,3,27.39184492,5.589805606,2,0,919.690834,0.7004979634
1113,189.702445,0.1720457317,0,4,26.97402285,4.067364162,2,0,940.60962,0.7143909818
1113,189.702445,0.1720457317,0,5,27.32911069,6.388803252,1,0,1171.18799,0.6171136922
1113,189.702445,0.1720457317,0,6,26.86002299,3.703221326,2,0,1025.408038,0.7215196849
1114,189.8744907,0.1771471123,0,1,27.3222692,5.121619583,2,1,1029.359058,0.7313183496
1114,189.8744907,0.1771471123,0,2,27.31741161,6.456066939,1,0,1037.697725,0.6735443685
1114,189.8744907,0.1771471123,0,3,27.32672524,5.51335208,2,0,874.2145282,0.5858586711
1114,189.8744907,0.1771471123,0,4,27.18059684,5.79078972,2,0,1175.512328,0.5487268209
1114,189.8744907,0.1771471123,0,5,27.35386469,4.966233338,2,0,1152.299454,0.7006186394
1114,189.8744907,0.1771471123,0,6,26.86415342,4.763169614,1,0,1059.737788,0.618351252
1115,190.0516378,0.1729439438,0,1,26.26316323,2.435231093,1,0,1082.567939,0.6066075683
1115,190.0516378,0.1729439438,0,2,27.20914622,5.595919389,3,1,1084.542036,0.7745524983
1115,190.0516378,0.1729439438,0,3,27.0177682,5.287425438,2,0,1236.754149,0.5307189543
1115,190.0516378,0.1729439438,0,4,26.2150187,2.218518907,2,0,952.5428694,0.7130120258
1115,190.0516378,0.1729439438,0,5,27.44837308,6.014961994,1,0,1095.806887,0.6628921325
1115,190.0516378,0.1729439438,0,6,26.75920672,3.762944915,1,0,1137.818216,0.6552854158
1116,190.2245818,0.1760018531,0,1,27.31484205,5.570592488,1,1,1037.179743,0.6708565155
1116,190.2245818,0.1760018531,0,2,26.6791314,3.326512167,2,0,1067.044463,0.7054140768
1116,190.2245818,0.1760018531,0,3,26.40498084,2.615239712,1,0,1151.802663,0.6670115713
1116,190.2245818,0.1760018531,0,4,26.32019475,1.784373682,2,1,1043.945076,0.7040166709
1116,190.2245818,0.1760018531,0,5,27.11034523,4.17976337,2,0,1247.38021,0.6919471206
1116,190.2245818,0.1760018531,0,6,26.2419806,1.941493191,2,0,964.6997939,0.5257312663
1117,190.4005836,0.1553944297,0,1,27.37375439,5.476881441,2,0,890.2867609,0.5357718189
1117,190.4005836,0.1553944297,0,2,26.61414871,3.883020088,2,0,871.3173117,0.7146887138
1117,190.4005836,0.1553944297,0,3,27.44707458,6.079290384,1,0,1132.903915,0.6809410526
1117,190.4005836,0.1553944297,0,4,26.95817812,4.749087649,2,0,1046.978069,0.592938535
1117,190.4005836,0.1553944297,0,5,26.02379245,1.352388477,1,0,946.7208803,0.6400463092
1117,190.4005836,0.1553944297,0,6,27.3704068,4.830673423,2,0,880.0011986,0.5581046506
1118,190.5559781,0.1438422303,0,1,26.6998763,3.213540648,2,0,1178.95722,0.535781027
1118,190.5559781,0.1438422303,0,2,27.20262739,5.724531154,1,0,1055.350057,0.6704233711
1118,190.5559781,0.1438422303,0,3,27.35244455,5.8777,2,0,1103.148447,0.5503521195
1118,190.5559781,0.1438422303,0,4,27.25727071,6.09141961,2,0,1249.607224,0.7771401876
1118,190.5559781,0.1438422303,0,5,26.96859224,5.069339815,1,0,1029.647445,0.6820700187
1118,190.5559781,0.1438422303,0,6,26.22505085,1.142440995,2,0,923.380815,0.7796567015
1119,190.6998203,0.1673906451,0,1,26.84648301,4.727048101,1,0,1045.244067,0.62303199
1119,190.6998203,0.1673906451,0,2,27.05234378,4.782510011,1,0,1116.462551,0.6985849872
1119,190.6998203,0.1673906451,0,3,26.71396507,3.899380612,1,0,961.0590355,0.6556118829
1119,190.6998203,0.1673906451,0,4,26.19096839,1.968205958,3,0,1226.19987,0.544468405
1119,190.6998203,0.1673906451,0,5,27.21030092,5.643787746,1,0,1000.447363,0.5422288325
1119,190.6998203,0.1673906451,0,6,26.43308231,1.807395234,2,0,875.6109533,0.5426890433
1120,190.8672109,0.1421939168,0,1,27.00563774,4.202307768,2,0,893.1181719,0.7344637926
1120,190.8672109,0.1421939168,0,2,26.51084033,3.601852249,2,0,1091.990427,0.6246801793
1120,190.8672109,0.1421939168,0,3,26.52974706,3.827861673,1,0,916.4022221,0.6529010255
1120,190.8672109,0.1421939168,0,4,26.64666569,2.512196073,2,0,1049.116421,0.7982554887
1120,190.8672109,0.1421939168,0,5,27.32071324,5.007996183,2,1,1113.067824,0.6750069835
1120,190.8672109,0.1421939168,0,6,26.00617553,0.2120368613,2,0,1092.966306,0.7952692497
1121,191.0094048,0.1765151103,0,1,27.17185677,5.995515112,2,0,860.4903606,0.7294807556
1121,191.0094048,0.1765151103,0,2,27.05510862,5.701243067,2,0,1143.902231,0.5956240766
1121,191.0094048,0.1765151103,0,3,26.86584103,4.873695902,2,0,942.1809341,0.7409621038
1121,191.0094048,0.1765151103,0,4,26.45566648,3.175757214,2,0,993.6714797,0.5431924739
1121,191.0094048,0.1765151103,0,5,26.06938591,0.4673110985,2,0,1146.217561,0.5949465882
1121,191.0094048,0.1765151103,0,6,26.52572314,2.742606948,2,0,989.2436711,0.7842478963
1122,191.18592,0.1492483193,0,1,26.89761414,4.62859567,3,0,1017.049802,0.5402866347
1122,191.18592,0.1492483193,0,2,26.24840117,2.33509564,2,0,1066.289114,0.7716414068
1122,191.18592,0.1492483193,0,3,26.71681318,3.376399804,2,0,1084.611445,0.5389515978
1122,191.18592,0.1492483193,0,4,27.26067563,6.315971835,2,0,896.0487866,0.5410677632
1122,191.18592,0.1492483193,0,5,26.29530516,2.517785218,1,0,1154.549974,0.6871218097
1122,191.18592,0.1492483193,0,6,26.2803435,2.873809418,1,0,961.9704164,0.6595135099
1123,191.3351683,0.1751156088,0,1,27.31722704,6.10956893,2,0,853.493843,0.5765411697
1123,191.3351683,0.1751156088,0,2,26.11236987,1.628726132,2,0,1217.724625,0.5514700579
1123,191.3351683,0.1751156088,0,3,26.95694676,3.530771346,2,0,1077.436252,0.5668062176
1123,191.3351683,0.1751156088,0,4,26.73764767,3.601847922,2,1,1103.096883,0.5458187243
1123,191.3351683,0.1751156088,0,5,26.33811259,1.254651684,2,0,972.7059362,0.7373644471
1123,191.3351683,0.1751156088,0,6,27.4332927,6.97512776,1,0,1212.310765,0.6761780434
1124,191.5102839,0.1933069549,0,1,27.16482623,5.844518352,1,0,1014.75272,0.6931565044
1124,191.5102839,0.1933069549,0,2,27.4663496,5.569771026,2,0,1086.15297,0.7804066484
1124,191.5102839,0.1933069549,0,3,26.83266507,4.22350476,1,0,1040.035206,0.6866846896
1124,191.5102839,0.1933069549,0,4,27.25149564,5.36230556,1,0,1071.799441,0.6061847453
1124,191.5102839,0.1933069549,0,5,26.06800919,2.162787149,2,0,880.4355942,0.7590668797
1124,191.5102839,0.1933069549,0,6,26.07947929,0.9114263338,0,0,997.8966696,0.6999500083
1125,191.7035908,0.179536728,0,1,26.17555451,1.174890109,1,0,910.1470133,0.6831727036
1125,191.7035908,0.179536728,0,2,26.16136532,2.40354916,2,0,1010.760745,0.7026344581
1125,191.7035908,0.179536728,0,3,27.30761177,5.893355775,2,0,1148.67438,0.5271010297
1125,191.7035908,0.179536728,0,4,27.31936862,5.037389351,1,0,1004.00908,0.7363443589
1125,191.7035908,0.179536728,0,5,26.55922096,3.913293672,1,0,898.7822095,0.6555387301
1125,191.7035908,0.179536728,0,6,27.10242968,5.513714654,2,0,859.2818719,0.7117350035
1126,191.8831276,0.165991259,0,1,27.44900924,5.25510044,2,1,1163.393581,0.7140522009
1126,191.8831276,0.165991259,0,2,26.89357403,4.563117611,1,0,1249.080129,0.6755209205
1126,191.8831276,0.165991259,0,3,26.04938927,0.9181819851,1,0,1048.605352,0.6399358186
1126,191.8831276,0.165991259,0,4,26.21423496,2.545026039,1,0,1101.903915,0.6787104176
1126,191.8831276,0.165991259,0,5,26.53335523,2.750648487,1,0,1153.82201,0.6952387262
1126,191.8831276,0.165991259,0,6,26.62220105,2.612794829,2,0,950.5524049,0.7794732284
1127,192.0491188,0.1546015296,0,1,26.74738619,4.50048979,1,0,1037.752664,0.6219022134
1127,192.0491188,0.1546015296,0,2,27.02258533,4.459986681,2,0,953.006066,0.7679433584
1127,192.0491188,0.1546015296,0,3,27.33967514,5.025332969,1,0,889.9402849,0.6356482894
1127,192.0491188,0.1546015296,0,4,27.15477996,4.240581718,1,0,1245.112316,0.6044828011
1127,192.0491188,0.1546015296,0,5,26.51191121,2.302997362,1,0,1094.716791,0.6000818537
1127,192.0491188,0.1546015296,0,6,27.43432117,6.32877108,2,0,1060.951684,0.5820362275
1128,192.2037204,0.1698377785,0,1,26.75259962,3.151071907,2,0,1052.679592,0.5003555556
1128,192.2037204,0.1698377785,0,2,26.3931902,2.465516837,1,0,940.1168065,0.6396769489
1128,192.2037204,0.1698377785,0,3,26.74012307,3.928460085,2,0,1245.01827,0.5681228747
1128,192.2037204,0.1698377785,0,4,26.70374671,3.315615618,1,0,1148.178642,0.6112704245
1128,192.2037204,0.1698377785,0,5,27.48112303,6.920692714,2,0,956.2710185,0.7363672021
1128,192.2037204,0.1698377785,0,6,27.18187123,4.325211345,2,0,1093.180504,0.5576434791
1129,192.3735581,0.1662766933,0,1,26.39727235,2.617496789,2,1,950.4652762,0.5856781191
1129,192.3735581,0.1662766933,0,2,26.69931684,3.943757087,2,0,1079.188142,0.5201188777
1129,192.3735581,0.1662766933,0,3,26.02183483,1.642748374,1,0,1234.683098,0.6855606264
1129,192.3735581,0.1662766933,0,4,27.06445864,5.602470619,2,0,957.4285132,0.7478902401
1129,192.3735581,0.1662766933,0,5,26.45953317,1.7013164,1,0,1153.471082,0.628301827
1129,192.3735581,0.1662766933,0,6,27.09226998,4.593122175,1,1,1161.242793,0.6141171059
1130,192.5398348,0.1404080357,0,1,26.23110098,1.246772697,1,0,1142.073849,0.6702241652
1130,192.5398348,0.1404080357,0,2,27.23741997,5.997385744,3,0,951.2681715,0.5825372893
1130,192.5398348,0.1404080357,0,3,26.98903045,4.308778175,2,0,1219.349919,0.5367950974
1130,192.5398348,0.1404080357,0,4,26.51941142,3.034930066,2,0,1060.196669,0.5996573011
1130,192.5398348,0.1404080357,0,5,27.22447292,6.069451009,2,0,1132.63471,0.7331805926
1130,192.5398348,0.1404080357,0,6,26.73995005,3.716736186,2,0,1031.872704,0.5022861656
1131,192.6802429,0.1481145594,0,1,27.33638261,5.984223813,2,0,919.602366,0.5046802115
1131,192.6802429,0.1481145594,0,2,27.45227983,5.728472136,2,0,1078.894701,0.5533653656
1131,192.6802429,0.1481145594,0,3,26.81555367,4.170758676,2,0,1058.837631,0.5960789768
1131,192.6802429,0.1481145594,0,4,27.41896993,6.604077026,1,0,1025.596819,0.6548302806
1131,192.6802429,0.1481145594,0,5,26.54594469,2.872427434,2,0,872.1223997,0.7534206979
1131,192.6802429,0.1481145594,0,6,26.58170452,2.57835354,2,0,1059.898791,0.522229888
1132,192.8283574,0.1761072747,0,1,27.15733487,4.822144182,1,1,1195.459747,0.6163432046
1132,192.8283574,0.1761072747,0,2,27.25107354,5.00691099,2,0,930.4581479,0.7300361618
1132,192.8283574,0.1761072747,0,3,27.14146732,4.265500977,2,0,893.8416686,0.6308201179
1132,192.8283574,0.1761072747,0,4,27.039993,5.4469277,1,1,995.1912904,0.5766948161
1132,192.8283574,0.1761072747,0,5,26.92686814,3.876909249,0,0,1005.240327,0.6388639262
1132,192.8283574,0.1761072747,0,6,27.2328258,4.793487474,2,0,1169.464246,0.7653514872
1133,193.0044647,0.1896035403,0,1,26.22418419,2.470330851,2,0,874.9116921,0.5545963459
1133,193.0044647,0.1896035403,0,2,26.97552656,4.283903484,2,0,1159.780124,0.764983523
1133,193.0044647,0.1896035403,0,3,26.69229019,4.303009008,1,0,946.7640512,0.6970483553
1133,193.0044647,0.1896035403,0,4,26.35095014,3.058546697,2,0,1246.817168,0.5500515019
1133,193.0044647,0.1896035403,0,5,26.52333484,3.788044859,1,0,1001.841195,0.5860319352
1133,193.0044647,0.1896035403,0,6,26.15859225,1.953927967,2,0,1144.36532,0.7924002412
1134,193.1940682,0.1445787862,0,1,26.06373168,0.50748564,1,1,1021.28549,0.6952493676
1134,193.1940682,0.1445787862,0,2,27.23100467,4.994727078,1,0,1211.781756,0.6058539435
1134,193.1940682,0.1445787862,0,3,26.24583102,1.214778898,1,0,932.4870765,0.6890485064
1134,193.1940682,0.1445787862,0,4,26.7739216,3.755810103,3,0,882.191391,0.5086997963
1134,193.1940682,0.1445787862,0,5,26.78420591,3.774421087,1,1,1198.255513,0.6335260417
1134,193.1940682,0.1445787862,0,6,26.64024467,2.512088866,2,0,890.9532413,0.7647667017
1135,193.338647,0.1796355162,0,1,27.27871768,4.718305895,2,1,954.1315451,0.7535661995
1135,193.338647,0.1796355162,0,2,26.73365543,3.667063916,1,0,876.3990865,0.6776537516
1135,193.338647,0.1796355162,0,3,26.20918151,1.913867723,1,0,1170.65992,0.6469141335
1135,193.338647,0.1796355162,0,4,26.32072121,2.82892522,1,0,855.7622592,0.6570044957
1135,193.338647,0.1796355162,0,5,27.41094654,6.267573496,1,0,1008.851003,0.5860233116
1135,193.338647,0.1796355162,0,6,26.11788212,1.143238753,3,1,1073.877269,0.5129119768
1136,193.5182825,0.1481776906,0,1,26.61771354,3.111023816,1,1,1003.793762,0.5375220217
1136,193.5182825,0.1481776906,0,2,26.12243734,0.9145299073,1,0,905.725836,0.6272088755
1136,193.5182825,0.1481776906,0,3,26.1248527,0.5278291446,3,0,1081.217187,0.5477739255
1136,193.5182825,0.1481776906,0,4,26.0993664,1.868573941,2,0,1073.666373,0.5788616299
1136,193.5182825,0.1481776906,0,5,26.08489569,0.3468049376,1,0,1116.401818,0.6559983661
1136,193.5182825,0.1481776906,0,6,26.16512858,1.291529776,2,0,924.7455176,0.7594991913
1137,193.6664602,0.1601331122,0,1,26.88868194,3.715290807,3,1,1185.913359,0.7706585066
1137,193.6664602,0.1601331122,0,2,26.01667249,2.015405191,1,0,946.0479721,0.6783522153
1137,193.6664602,0.1601331122,0,3,27.00378429,4.23676892,2,0,1155.471958,0.7471882333
1137,193.6664602,0.1601331122,0,4,26.48223912,1.737136136,2,0,1212.950671,0.5540332678
1137,193.6664602,0.1601331122,0,5,27.06012096,3.974282199,2,0,1112.585803,0.7215618913
1137,193.6664602,0.1601331122,0,6,26.68320146,3.429907877,1,0,1189.784952,0.6484156929
1138,193.8265933,0.1646787539,0,1,26.27946077,1.09602115,2,0,895.0810256,0.7625534749
1138,193.8265933,0.1646787539,0,2,27.11798062,5.644783301,1,0,1157.327833,0.6139818759
1138,193.8265933,0.1646787539,0,3,27.26366455,4.922385923,2,0,851.1228269,0.5743399294
1138,193.8265933,0.1646787539,0,4,26.02574726,1.864106359,2,0,1070.484315,0.7226626181
1138,193.8265933,0.1646787539,0,5,26.76355446,2.973102133,2,0,1193.184323,0.5000504236
1138,193.8265933,0.1646787539,0,6,26.02359698,1.973480688,2,1,878.6186979,0.5220340698
1139,193.9912721,0.1913007964,0,1,27.25377372,5.670028798,2,0,1174.294197,0.6807339319
1139,193.9912721,0.1913007964,0,2,26.79482444,4.337324789,2,0,916.8207609,0.5202244993
1139,193.9912721,0.1913007964,0,3,26.76890832,3.062099394,2,0,969.1867248,0.645073788
1139,193.9912721,0.1913007964,0,4,26.75162907,4.276164056,1,0,869.0830647,0.6844521133
1139,193.9912721,0.1913007964,0,5,26.01462657,0.576399764,2,0,1066.546889,0.7486455803
1139,193.9912721,0.1913007964,0,6,27.08223589,5.386500089,2,0,957.1096874,0.7794297665
1140,194.1825729,0.1953341422,0,1,26.41946223,2.745986036,1,1,996.236189,0.5508106343
1140,194.1825729,0.1953341422,0,2,26.54478526,3.341557035,1,0,1024.981902,0.6652713188
1140,194.1825729,0.1953341422,0,3,26.70331181,2.794533721,2,0,1069.261344,0.7548904202
1140,194.1825729,0.1953341422,0,4,27.22129488,5.389112042,1,0,1223.938651,0.6538316576
1140,194.1825729,0.1953341422,0,5,27.41731835,6.195629963,2,0,962.414571,0.5461885692
1140,194.1825729,0.1953341422,0,6,26.72375421,3.868041625,2,0,852.3593858,0.7852525645
1141,194.377907,0.1509819954,0,1,26.14002057,1.154612131,1,0,1236.936561,0.6073997742
1141,194.377907,0.1509819954,0,2,26.94809703,3.519844477,1,0,941.6884288,0.6822384966
1141,194.377907,0.1509819954,0,3,27.27181862,5.81289897,2,0,862.8359878,0.5259686341
1141,194.377907,0.1509819954,0,4,26.04716285,1.876993241,3,0,958.9297868,0.588087046
1141,194.377907,0.1509819954,0,5,26.19571077,1.999082781,2,1,962.9409935,0.5898743096
1141,194.377907,0.1509819954,0,6,26.66884479,2.588080693,2,0,942.6778131,0.72475751
1142,194.528889,0.1910394912,0,1,26.91092062,4.252709253,2,0,1061.469994,0.679309994
1142,194.528889,0.1910394912,0,2,26.72625434,4.524132989,1,0,1023.120963,0.6740483215
1142,194.528889,0.1910394912,0,3,26.44172584,3.133889238,2,0,1141.257528,0.5257255663
1142,194.528889,0.1910394912,0,4,27.19900683,5.753507556,2,0,1012.497049,0.5350988652
1142,194.528889,0.1910394912,0,5,27.14387865,5.713503604,3,0,1086.035779,0.5150892946
1142,194.528889,0.1910394912,0,6,27.0920664,4.462101145,1,0,930.3820409,0.6987411161
1143,194.7199285,0.1681547944,0,1,27.23224796,5.206133533,1,0,1171.886743,0.6032358154
1143,194.7199285,0.1681547944,0,2,27.1017387,5.814976971,2,1,913.5751357,0.5001242144
1143,194.7199285,0.1681547944,0,3,26.76891179,2.954817837,1,0,980.0440854,0.6567160107
1143,194.7199285,0.1681547944,0,4,26.5012483,3.310761064,3,0,1142.479435,0.7045611855
1143,194.7199285,0.1681547944,0,5,26.08687715,0.9676937714,2,1,1042.511704,0.7358169901
1143,194.7199285,0.1681547944,0,6,26.88875529,4.816660443,2,0,1082.269625,0.7322654347
1144,194.8880833,0.1609845578,0,1,26.70765242,3.048493859,2,0,1196.807348,0.6090829195
1144,194.8880833,0.1609845578,0,2,27.43912173,6.376305457,1,0,853.7915031,0.6623721042
